shell_id,L,primitive_id,exponent,coefficient
0,S,0,642.418915,0.00214260781
0,S,1,96.7985153,0.0162088715
0,S,2,22.0911212,0.0773155725
0,S,3,6.20107025,0.245786052
0,S,4,1.93511768,0.470189004
0,S,5,0.636735789,0.345470845
1,S,0,2.324918408,-0.03509174574
1,S,1,0.6324303556,-0.1912328431
1,S,2,0.07905343475,1.083987795
2,P,0,2.324918408,0.008941508043
2,P,1,0.6324303556,0.141009464
2,P,2,0.07905343475,0.9453636953
3,S,0,0.03596197175,1
4,P,0,0.03596197175,1
