R,E
0.5,-0.40332643929079426
0.50055005500550054,-0.40515459028081313
0.50110011001100108,-0.40697781362362262
0.50165016501650161,-0.40879612573142832
0.50220022002200215,-0.41060954294585672
0.5027502750275028,-0.41241808153831272
0.50330033003300334,-0.4142217577103795
0.50385038503850388,-0.41602058759418448
0.50440044004400442,-0.41781458725276877
0.50495049504950495,-0.4196037726804569
0.50550055005500549,-0.42138815980324074
0.50605060506050603,-0.42316776447911142
0.50660066006600657,-0.42494260249846216
0.50715071507150711,-0.42671268958441511
0.50770077007700765,-0.42847804139320145
0.5082508250825083,-0.43023867351450362
0.50880088008800883,-0.43199460147181989
0.50935093509350937,-0.43374584072280897
0.50990099009900991,-0.43549240665963795
0.51045104510451045,-0.43723431460933115
0.51100110011001099,-0.43897157983412094
0.51155115511551152,-0.44070421753177835
0.51210121012101206,-0.44243224283595972
0.5126512651265126,-0.44415567081654772
0.51320132013201325,-0.44587451647997844
0.51375137513751379,-0.44758879476959046
0.51430143014301433,-0.44929852056592789
0.51485148514851486,-0.45100370868710038
0.5154015401540154,-0.45270437388910034
0.51595159515951594,-0.45440053086611876
0.51650165016501648,-0.45609219425087399
0.51705170517051702,-0.45777937861494267
0.51760176017601756,-0.45946209846906316
0.51815181518151809,-0.46114036826346361
0.51870187018701874,-0.46281420238816628
0.51925192519251928,-0.46448361517331449
0.51980198019801982,-0.46614862088947362
0.52035203520352036,-0.46780923374794869
0.5209020902090209,-0.46946546790107657
0.52145214521452143,-0.47111733744254547
0.52200220022002197,-0.47276485640768851
0.52255225522552251,-0.47440803877379834
0.52310231023102305,-0.47604689846041603
0.5236523652365237,-0.47768144932962553
0.52420242024202424,-0.47931170518635779
0.52475247524752477,-0.48093767977868196
0.52530253025302531,-0.4825593867981004
0.52585258525852585,-0.48417683987982429
0.52640264026402639,-0.48579005260308539
0.52695269526952693,-0.4873990384914062
0.52750275027502747,-0.48900381101289137
0.528052805280528,-0.49060438358050584
0.52860286028602865,-0.49220076955235892
0.52915291529152919,-0.49379298223198154
0.52970297029702973,-0.49538103486861873
0.53025302530253027,-0.49696494065747521
0.53080308030803081,-0.49854471274002687
0.53135313531353134,-0.50012036420425776
0.53190319031903188,-0.50169190808495912
0.53245324532453242,-0.50325935736398941
0.53300330033003296,-0.50482272497052905
0.53355335533553361,-0.50638202378136676
0.53410341034103415,-0.50793726662115324
0.53465346534653468,-0.50948846626266286
0.53520352035203522,-0.51103563542706998
0.53575357535753576,-0.51257878678417601
0.5363036303630363,-0.51411793295270414
0.53685368536853684,-0.51565308650053643
0.53740374037403738,-0.51718425994496542
0.53795379537953791,-0.51871146575295879
0.53850385038503845,-0.52023471634140805
0.5390539053905391,-0.5217540240773757
0.53960396039603964,-0.52326940127834143
