R,E
0.69999999999999996,-11.997002271304378
0.70530530530530522,-12.047476136159228
0.71061061061061059,-12.097025093041715
0.71591591591591586,-12.145674834616667
0.72122122122122123,-12.193450185577889
0.72652652652652649,-12.240375131744047
0.73183183183183176,-12.286472848115119
0.73713713713713713,-12.331765725949209
0.7424424424424424,-12.376275398915844
0.74774774774774766,-12.420022768376311
0.75305305305305303,-12.463028027836913
0.7583583583583583,-12.50531068661617
0.76366366366366356,-12.546889592763565
0.76896896896896894,-12.587782955264094
0.7742742742742742,-12.628008365558475
0.77957957957957957,-12.6675827656205
0.78488488488488484,-12.706522677190494
0.7901901901901901,-12.744843911242485
0.79549549549549547,-12.782561791467693
0.80080080080080074,-12.819691122232571
0.80610610610610611,-12.856246206491008
0.81141141141141138,-12.892240863159365
0.81671671671671664,-12.927688443968435
0.82202202202202201,-12.962601849806001
0.82732732732732728,-12.996993546563001
0.83263263263263254,-13.030875580494012
0.83793793793793792,-13.064259593104785
0.84324324324324318,-13.097156835576353
0.84854854854854844,-13.12957818273717
0.85385385385385382,-13.161534146592818
0.85915915915915908,-13.193034889423263
0.86446446446446434,-13.224090236458009
0.86976976976976972,-13.254709688137769
0.87507507507507509,-13.284902431973869
0.88038038038038036,-13.31467735401282
0.88568568568568562,-13.344043049917701
0.89099099099099099,-13.373007835674318
0.89629629629629626,-13.4015797579323
0.90160160160160152,-13.429766603990782
0.9069069069069069,-13.457575911437786
0.91221221221221216,-13.48501497745265
0.91751751751751742,-13.512090867781806
0.9228228228228228,-13.538810425395971
0.92812812812812806,-13.56518027883962
0.93343343343343332,-13.591206850280766
0.9387387387387387,-13.616896363270957
0.94404404404404396,-13.64225485022434
0.94934934934934923,-13.667288159625302
0.9546546546546546,-13.692001962972315
0.95995995995995997,-13.716401761468507
0.96526526526526524,-13.740492892465834
0.9705705705705705,-13.764280535672309
0.97587587587587588,-13.78776971913021
0.98118118118118114,-13.810965324973299
0.9864864864864864,-13.833872094970314
0.99179179179179178,-13.856494635863838
0.99709709709709704,-13.87883742450984
1.0024024024024023,-13.900904812827013
1.0077077077077077,-13.922701032561321
1.0130130130130128,-13.944230199873644
1.0183183183183182,-13.965496319755795
1.0236236236236236,-13.98650329028241
1.028928928928929,-14.007254906703414
1.0342342342342341,-14.027754865384017
1.0395395395395395,-14.048006767596695
1.0448448448448449,-14.068014123171167
1.05015015015015,-14.087780354007352
1.0554554554554554,-14.107308797455968
1.0607607607607608,-14.126602709571234
1.0660660660660661,-14.145664876955522
1.0713713713713713,-14.164499184340313
1.0766766766766767,-14.183108271585532
1.0819819819819818,-14.2014950996917
1.0872872872872872,-14.219662562863377
1.0925925925925926,-14.23761349108387
1.0978978978978979,-14.255350652589431
1.1032032032032031,-14.2728767562473
1.1085085085085085,-14.290194453839106
1.1138138138138136,-14.307306342254515
1.119119119119119,-14.32421496559655
1.1244244244244244,-14.340922817202255
1.1297297297297297,-14.357432341580878
1.1350350350350351,-14.373745936272638
1.1403403403403403,-14.389865953630224
1.1456456456456456,-14.405794702525711
1.1509509509509508,-14.421534449985026
1.1562562562562562,-14.437087422752548
1.1615615615615615,-14.452455808787818
1.1668668668668669,-14.467641758696651
