R,E
3.1086086086086082,-7.8600856325548305
3.1139139139139136,-7.8599549838677909
3.119219219219219,-7.8598221378078765
3.1245245245245243,-7.8596871123818604
3.1298298298298297,-7.8595499254589472
3.1351351351351351,-7.8594105947718811
3.1404404404404405,-7.8592691379182646
3.1457457457457458,-7.8591255723615099
3.1510510510510512,-7.8589799154320383
3.1563563563563566,-7.8588321843284987
3.161661661661662,-7.8586823961186774
3.1669669669669664,-7.8585305677407353
3.1722722722722718,-7.8583767160042628
3.1775775775775772,-7.8582208575913368
3.1828828828828826,-7.8580630090575481
3.1881881881881879,-7.8579031868331199
3.1934934934934933,-7.857741407223898
3.1987987987987987,-7.8575776864123954
3.2041041041041041,-7.8574120404588275
3.2094094094094094,-7.857244485302088
3.2147147147147148,-7.8570750367607829
3.2200200200200202,-7.8569037105341941
3.2253253253253256,-7.8567305222032937
3.2306306306306301,-7.8565554872316472
3.2359359359359354,-7.856378620966475
3.2412412412412408,-7.8561999386394943
3.2465465465465462,-7.8560194553679903
3.2518518518518515,-7.8558371861555827
3.2571571571571569,-7.8556531458933083
3.2624624624624623,-7.8554673493604588
3.2677677677677677,-7.855279811225544
3.273073073073073,-7.8550905460470606
3.2783783783783784,-7.8548995682745613
3.2836836836836838,-7.8547068922494159
3.2889889889889892,-7.8545125322057112
3.2942942942942945,-7.8543165022711365
3.299599599599599,-7.8541188164678513
3.3049049049049044,-7.8539194887132835
3.3102102102102098,-7.8537185328210315
3.3155155155155152,-7.8535159625016426
3.3208208208208205,-7.8533117913634927
3.3261261261261259,-7.8531060329135851
3.3314314314314313,-7.8528987005583488
3.3367367367367367,-7.8526898076044729
3.342042042042042,-7.8524793672596642
3.3473473473473474,-7.8522673926334621
3.3526526526526528,-7.8520538967380391
3.3579579579579582,-7.8518388924889866
3.3632632632632635,-7.8516223927059929
3.368568568568568,-7.8514044101136866
3.3738738738738734,-7.8511849573424106
3.3791791791791788,-7.8509640469289312
3.3844844844844841,-7.8507416913171468
3.3897897897897895,-7.8505179028589245
3.3950950950950949,-7.8502926938147493
3.4004004004004003,-7.8500660763544481
3.4057057057057056,-7.8498380625579314
3.411011011011011,-7.8496086644159586
3.4163163163163164,-7.8493778938307051
3.4216216216216218,-7.8491457626166357
3.4269269269269271,-7.8489122825010282
3.4322322322322325,-7.8486774651247684
3.437537537537537,-7.8484413220430058
3.4428428428428424,-7.8482038647258525
3.4481481481481477,-7.8479651045589645
3.4534534534534531,-7.8477250528443312
3.4587587587587585,-7.847483720800823
3.4640640640640639,-7.847241119564937
3.4693693693693692,-7.8469972601913822
3.4746746746746746,-7.8467521536537532
3.47997997997998,-7.846505810845132
3.4852852852852854,-7.8462582425787666
3.4905905905905907,-7.8460094595886787
3.4958958958958961,-7.8457594725302897
3.5012012012012015,-7.8455082919809902
3.506506506506506,-7.8452559284408583
3.5118118118118113,-7.8450023923331536
3.5171171171171167,-7.8447476940049699
3.5224224224224221,-7.844491843727889
3.5277277277277275,-7.8442348516984222
3.5330330330330328,-7.8439767280387329
3.5383383383383382,-7.843717482797202
3.5436436436436436,-7.8434571259489712
3.548948948948949,-7.8431956673964773
3.5542542542542543,-7.8429331169701397
3.5595595595595597,-7.8426694844287983
3.5648648648648651,-7.8424047794603755
3.5701701701701696,-7.8421390116823595
3.575475475475475,-7.8418721906423938
3.5807807807807803,-7.841604325818829
3.5860860860860857,-7.8413354266211917
3.5913913913913911,-7.8410655023908813
3.5966966966966964,-7.8407945624015518
3.6020020020020018,-7.840522615859669
3.6073073073073072,-7.8402496719051182
3.6126126126126126,-7.8399757396116412
3.6179179179179179,-7.8397008279874285
3.6232232232232233,-7.8394249459755354
3.6285285285285287,-7.8391481024544838
3.6338338338338341,-7.8388703062387464
3.6391391391391386,-7.8385915660791916
3.6444444444444439,-7.8383118906636744
3.6497497497497493,-7.8380312886174757
3.6550550550550547,-7.837749768503798
3.6603603603603601,-7.8374673388242231
3.6656656656656654,-7.8371840080193227
3.6709709709709708,-7.8368997844690034
3.6762762762762762,-7.8366146764929816
3.6815815815815816,-7.8363286923513797
3.6868868868868869,-7.8360418402450849
3.6921921921921923,-7.8357541283162524
3.6974974974974977,-7.835465564648791
3.7028028028028031,-7.8351761572687879
3.7081081081081075,-7.8348859141449694
3.7134134134134129,-7.8345948431891559
3.7187187187187183,-7.8343029522567615
3.7240240240240237,-7.8340102491471706
3.729329329329329,-7.8337167416042019
3.7346346346346344,-7.8334224373165551
3.7399399399399398,-7.8331273439182718
3.7452452452452452,-7.8328314689891059
3.7505505505505505,-7.8325348200550522
3.7558558558558559,-7.8322374045886445
