shell_id,L,primitive_id,exponent,coefficient
0,S,0,5484.67166,0.00183107443
0,S,1,825.234946,0.0139501722
0,S,2,188.046958,0.0684450781
0,S,3,52.9645,0.232714336
0,S,4,16.8975704,0.470192898
0,S,5,5.79963534,0.358520853
1,S,0,15.53961625,-0.1107775495
1,S,1,3.599933586,-0.1480262627
1,S,2,1.01376175,1.130767015
2,P,0,15.53961625,0.07087426823
2,P,1,3.599933586,0.3397528391
2,P,2,1.01376175,0.7271585773
3,S,0,0.2700058226,1
4,P,0,0.2700058226,1
5,D,0,0.8,1
