shell_id,L,primitive_id,exponent,coefficient
0,S,0,38.36,0.023809
0,S,1,5.77,0.154891
0,S,2,1.24,0.469987
0,S,3,0.2976,0.513027
1,S,0,0.2976,1
2,P,0,1.275,1
