shell_id,L,primitive_id,exponent,coefficient
0,S,0,13.01,0.019685
0,S,1,1.962,0.137977
0,S,2,0.4446,0.478148
0,S,3,0.122,0.50124
1,S,0,0.122,1
2,P,0,0.727,1
