shell_id,L,primitive_id,exponent,coefficient
0,S,0,99.10616896,0.1543289673
0,S,1,18.05231239,0.5353281423
0,S,2,4.885660238,0.4446345422
1,S,0,3.780455879,-0.09996722919
1,S,1,0.8784966449,0.3995128261
1,S,2,0.2857143744,0.7001154689
2,P,0,3.780455879,0.155916275
2,P,1,0.8784966449,0.6076837186
2,P,2,0.2857143744,0.3919573931
