shell_id,L,primitive_id,exponent,coefficient
0,S,0,130.7093214,0.1543289673
0,S,1,23.80886605,0.5353281423
0,S,2,6.443608313,0.4446345422
1,S,0,5.033151319,-0.09996722919
1,S,1,1.169596125,0.3995128261
1,S,2,0.38038896,0.7001154689
2,P,0,5.033151319,0.155916275
2,P,1,1.169596125,0.6076837186
2,P,2,0.38038896,0.3919573931
