shell_id,L,primitive_id,exponent,coefficient
0,S,0,30.16787069,0.1543289673
0,S,1,5.495115306,0.5353281423
0,S,2,1.487192653,0.4446345422
1,S,0,1.31483311,-0.09996722919
1,S,1,0.3055389383,0.3995128261
1,S,2,0.0993707456,0.7001154689
2,P,0,1.31483311,0.155916275
2,P,1,0.3055389383,0.6076837186
2,P,2,0.0993707456,0.3919573931
